<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.04	05:55:00	1.09147	1.09150	1.09126	1.09139	164	0	10
2024.03.04	05:56:00	1.09139	1.09145	1.09123	1.09126	29	0	9
2024.03.04	05:57:00	1.09126	1.09134	1.09109	1.09111	168	0	9
2024.03.04	05:58:00	1.09111	1.09119	1.09101	1.09117	175	0	8
2024.03.04	05:59:00	1.09117	1.09130	1.09109	1.09122	87	0	11
2024.03.04	06:00:00	1.09122	1.09134	1.09115	1.09116	13	0	10
2024.03.04	06:01:00	1.09116	1.09126	1.09113	1.09119	21	0	10
2024.03.04	06:02:00	1.09119	1.09120	1.09108	1.09116	155	0	12
2024.03.04	06:03:00	1.09116	1.09137	1.09113	1.09131	11	0	12
2024.03.04	06:04:00	1.09131	1.09136	1.09103	1.09119	129	0	10
2024.03.04	06:05:00	1.09119	1.09121	1.09105	1.09106	128	0	9
2024.03.04	06:06:00	1.09106	1.09124	1.09105	1.09119	179	0	8
2024.03.04	06:07:00	1.09119	1.09132	1.09118	1.09120	63	0	8
2024.03.04	06:08:00	1.09120	1.09123	1.09119	1.09122	55	0	8
2024.03.04	06:09:00	1.09122	1.09129	1.09106	1.09113	45	0	12
2024.03.04	06:10:00	1.09113	1.09119	1.09106	1.09114	179	0	10
2024.03.04	06:11:00	1.09114	1.09116	1.09108	1.09109	16	0	8
2024.03.04	06:12:00	1.09109	1.09137	1.09106	1.09132	107	0	10
2024.03.04	06:13:00	1.09132	1.09135	1.09109	1.09117	132	0	11
2024.03.04	06:14:00	1.09117	1.09130	1.09111	1.09128	50	0	9
2024.03.04	06:15:00	1.09128	1.09131	1.09121	1.09122	173	0	9
2024.03.04	06:16:00	1.09122	1.09127	1.09105	1.09113	77	0	11
2024.03.04	06:17:00	1.09113	1.09129	1.09109	1.09127	167	0	12
2024.03.04	06:18:00	1.09127	1.09138	1.09116	1.09120	11	0	9
2024.03.04	06:19:00	1.09120	1.09138	1.09117	1.09134	117	0	9
2024.03.04	06:20:00	1.09134	1.09140	1.09111	1.09121	123	0	10
2024.03.04	06:21:00	1.09121	1.09123	1.09101	1.09106	76	0	10
2024.03.04	06:22:00	1.09106	1.09132	1.09105	1.09121	81	0	9
2024.03.04	06:23:00	1.09121	1.09126	1.09089	1.09100	154	0	9
2024.03.04	06:24:00	1.09100	1.09112	1.09094	1.09097	135	0	10
2024.03.04	06:25:00	1.09097	1.09104	1.09078	1.09080	132	0	10
2024.03.04	06:26:00	1.09080	1.09096	1.09076	1.09086	163	0	8
2024.03.04	06:27:00	1.09086	1.09089	1.09076	1.09082	60	0	10
2024.03.04	06:28:00	1.09082	1.09082	1.09075	1.09081	145	0	10
2024.03.04	06:29:00	1.09081	1.09092	1.09077	1.09091	156	0	11
2024.03.04	06:30:00	1.09091	1.09119	1.09084	1.09111	158	0	9
2024.03.04	06:31:00	1.09111	1.09112	1.09105	1.09109	54	0	12
2024.03.04	06:32:00	1.09109	1.09117	1.09098	1.09105	46	0	9
2024.03.04	06:33:00	1.09105	1.09141	1.09099	1.09121	103	0	8
2024.03.04	06:34:00	1.09121	1.09126	1.09107	1.09112	15	0	10
2024.03.04	06:35:00	1.09112	1.09119	1.09104	1.09117	32	0	8
2024.03.04	06:36:00	1.09117	1.09136	1.09110	1.09124	62	0	10
2024.03.04	06:37:00	1.09124	1.09128	1.09116	1.09118	32	0	10
2024.03.04	06:38:00	1.09118	1.09131	1.09114	1.09120	17	0	10
2024.03.04	06:39:00	1.09120	1.09121	1.09114	1.09118	29	0	8
2024.03.04	06:40:00	1.09118	1.09135	1.09113	1.09133	24	0	11
2024.03.04	06:41:00	1.09133	1.09142	1.09113	1.09123	31	0	10
2024.03.04	06:42:00	1.09123	1.09127	1.09108	1.09119	137	0	10
2024.03.04	06:43:00	1.09119	1.09138	1.09108	1.09133	102	0	9
2024.03.04	06:44:00	1.09133	1.09141	1.09129	1.09141	98	0	8
2024.03.04	06:45:00	1.09141	1.09154	1.09134	1.09143	20	0	10
2024.03.04	06:46:00	1.09143	1.09156	1.09132	1.09147	22	0	8
2024.03.04	06:47:00	1.09147	1.09153	1.09111	1.09119	58	0	12
2024.03.04	06:48:00	1.09119	1.09127	1.09111	1.09119	128	0	10
2024.03.04	06:49:00	1.09119	1.09129	1.09115	1.09125	103	0	10
2024.03.04	06:50:00	1.09125	1.09129	1.09111	1.09116	11	0	10
2024.03.04	06:51:00	1.09116	1.09117	1.09087	1.09091	17	0	9
2024.03.04	06:52:00	1.09091	1.09101	1.09080	1.09099	43	0	10
2024.03.04	06:53:00	1.09099	1.09112	1.09085	1.09089	106	0	8
2024.03.04	06:54:00	1.09089	1.09094	1.09074	1.09080	130	0	8
2024.03.04	06:55:00	1.09080	1.09101	1.09078	1.09099	64	0	12
2024.03.04	06:56:00	1.09099	1.09120	1.09096	1.09117	46	0	10
2024.03.04	06:57:00	1.09117	1.09121	1.09113	1.09115	14	0	10
2024.03.04	06:58:00	1.09115	1.09117	1.09104	1.09106	35	0	10
2024.03.04	06:59:00	1.09106	1.09113	1.09095	1.09097	47	0	11
2024.03.04	07:00:00	1.09097	1.09125	1.09095	1.09121	130	0	10
2024.03.04	07:01:00	1.09121	1.09128	1.09107	1.09114	101	0	10
2024.03.04	07:02:00	1.09114	1.09157	1.09112	1.09156	82	0	10
2024.03.04	07:03:00	1.09156	1.09158	1.09153	1.09154	83	0	9
2024.03.04	07:04:00	1.09154	1.09156	1.09152	1.09156	43	0	10
2024.03.04	07:05:00	1.09156	1.09167	1.09146	1.09146	142	0	10
2024.03.04	07:06:00	1.09146	1.09157	1.09142	1.09151	154	0	9
2024.03.04	07:07:00	1.09151	1.09153	1.09144	1.09147	66	0	12
2024.03.04	07:08:00	1.09147	1.09161	1.09141	1.09154	134	0	10
2024.03.04	07:09:00	1.09154	1.09155	1.09129	1.09132	179	0	12
2024.03.04	07:10:00	1.09132	1.09135	1.09127	1.09127	141	0	10
2024.03.04	07:11:00	1.09127	1.09136	1.09116	1.09129	140	0	10
2024.03.04	07:12:00	1.09129	1.09139	1.09112	1.09117	11	0	10
2024.03.04	07:13:00	1.09117	1.09123	1.09102	1.09106	178	0	10
2024.03.04	07:14:00	1.09106	1.09114	1.09104	1.09106	103	0	11
2024.03.04	07:15:00	1.09106	1.09106	1.09106	1.09106	141	0	10
2024.03.04	07:16:00	1.09106	1.09111	1.09103	1.09111	90	0	12
2024.03.04	07:17:00	1.09111	1.09123	1.09105	1.09118	23	0	10
2024.03.04	07:18:00	1.09118	1.09150	1.09111	1.09139	143	0	11
2024.03.04	07:19:00	1.09139	1.09142	1.09136	1.09139	30	0	9
2024.03.04	07:20:00	1.09139	1.09141	1.09131	1.09134	15	0	8
2024.03.04	07:21:00	1.09134	1.09156	1.09129	1.09148	57	0	10
2024.03.04	07:22:00	1.09148	1.09165	1.09142	1.09164	121	0	8
2024.03.04	07:23:00	1.09164	1.09166	1.09155	1.09157	53	0	8
2024.03.04	07:24:00	1.09157	1.09164	1.09146	1.09155	36	0	8
2024.03.04	07:25:00	1.09155	1.09164	1.09136	1.09145	146	0	11
2024.03.04	07:26:00	1.09145	1.09150	1.09142	1.09146	109	0	9
2024.03.04	07:27:00	1.09146	1.09147	1.09134	1.09134	170	0	10
2024.03.04	07:28:00	1.09134	1.09142	1.09127	1.09128	21	0	10
2024.03.04	07:29:00	1.09128	1.09130	1.09122	1.09126	93	0	12
2024.03.04	07:30:00	1.09126	1.09133	1.09091	1.09095	110	0	11
2024.03.04	07:31:00	1.09095	1.09102	1.09068	1.09070	98	0	9
2024.03.04	07:32:00	1.09070	1.09088	1.09067	1.09082	55	0	8
2024.03.04	07:33:00	1.09082	1.09084	1.09078	1.09082	179	0	8
2024.03.04	07:34:00	1.09082	1.09090	1.09065	1.09084	124	0	12
2024.03.04	07:35:00	1.09084	1.09125	1.09079	1.09109	18	0	8
2024.03.04	07:36:00	1.09109	1.09126	1.09102	1.09120	168	0	11
2024.03.04	07:37:00	1.09120	1.09121	1.09110	1.09112	33	0	10
2024.03.04	07:38:00	1.09112	1.09114	1.09112	1.09113	36	0	10
2024.03.04	07:39:00	1.09113	1.09118	1.09110	1.09116	23	0	11
2024.03.04	07:40:00	1.09116	1.09145	1.09114	1.09142	159	0	11
2024.03.04	07:41:00	1.09142	1.09148	1.09136	1.09139	138	0	9
2024.03.04	07:42:00	1.09139	1.09168	1.09135	1.09159	30	0	12
2024.03.04	07:43:00	1.09159	1.09170	1.09152	1.09155	164	0	12
2024.03.04	07:44:00	1.09155	1.09159	1.09136	1.09139	125	0	11
2024.03.04	07:45:00	1.09139	1.09159	1.09133	1.09157	87	0	8
2024.03.04	07:46:00	1.09157	1.09161	1.09151	1.09157	157	0	10
2024.03.04	07:47:00	1.09157	1.09163	1.09156	1.09156	69	0	10
2024.03.04	07:48:00	1.09156	1.09158	1.09139	1.09143	83	0	8
2024.03.04	07:49:00	1.09143	1.09178	1.09140	1.09178	25	0	11
2024.03.04	07:50:00	1.09178	1.09192	1.09173	1.09187	120	0	10
2024.03.04	07:51:00	1.09187	1.09192	1.09184	1.09192	65	0	12
2024.03.04	07:52:00	1.09192	1.09195	1.09189	1.09192	180	0	9
2024.03.04	07:53:00	1.09192	1.09211	1.09184	1.09202	140	0	8
2024.03.04	07:54:00	1.09202	1.09212	1.09201	1.09201	169	0	12
2024.03.04	07:55:00	1.09201	1.09207	1.09180	1.09187	113	0	8
2024.03.04	07:56:00	1.09187	1.09207	1.09181	1.09207	154	0	9
2024.03.04	07:57:00	1.09207	1.09216	1.09195	1.09200	167	0	11
2024.03.04	07:58:00	1.09200	1.09226	1.09198	1.09218	98	0	10
2024.03.04	07:59:00	1.09218	1.09222	1.09203	1.09209	160	0	10
2024.03.04	08:00:00	1.09209	1.09210	1.09208	1.09208	105	0	10
2024.03.04	08:01:00	1.09208	1.09210	1.09165	1.09172	45	0	10
2024.03.04	08:02:00	1.09172	1.09176	1.09147	1.09158	90	0	11
2024.03.04	08:03:00	1.09158	1.09180	1.09145	1.09172	60	0	10
2024.03.04	08:04:00	1.09172	1.09204	1.09167	1.09195	135	0	10
2024.03.04	08:05:00	1.09195	1.09205	1.09190	1.09196	145	0	11
2024.03.04	08:06:00	1.09196	1.09210	1.09187	1.09210	107	0	10
2024.03.04	08:07:00	1.09210	1.09215	1.09202	1.09208	97	0	10
2024.03.04	08:08:00	1.09208	1.09228	1.09205	1.09225	103	0	11
2024.03.04	08:09:00	1.09225	1.09231	1.09220	1.09224	154	0	9
2024.03.04	08:10:00	1.09224	1.09258	1.09218	1.09247	167	0	11
2024.03.04	08:11:00	1.09247	1.09252	1.09241	1.09248	31	0	9
2024.03.04	08:12:00	1.09248	1.09252	1.09236	1.09241	52	0	8
2024.03.04	08:13:00	1.09241	1.09249	1.09237	1.09246	95	0	11
2024.03.04	08:14:00	1.09246	1.09260	1.09243	1.09256	138	0	9
2024.03.04	08:15:00	1.09256	1.09268	1.09256	1.09264	54	0	8
2024.03.04	08:16:00	1.09264	1.09270	1.09241	1.09253	170	0	12
2024.03.04	08:17:00	1.09253	1.09289	1.09251	1.09283	8	0	10
2024.03.04	08:18:00	1.09283	1.09290	1.09274	1.09279	33	0	11
2024.03.04	08:19:00	1.09279	1.09280	1.09273	1.09273	52	0	10
2024.03.04	08:20:00	1.09273	1.09283	1.09264	1.09275	139	0	9
2024.03.04	08:21:00	1.09275	1.09281	1.09254	1.09257	39	0	9
2024.03.04	08:22:00	1.09257	1.09276	1.09255	1.09268	51	0	11
2024.03.04	08:23:00	1.09268	1.09278	1.09268	1.09271	118	0	8
2024.03.04	08:24:00	1.09271	1.09278	1.09257	1.09260	68	0	10
2024.03.04	08:25:00	1.09260	1.09260	1.09255	1.09257	168	0	8
2024.03.04	08:26:00	1.09257	1.09286	1.09253	1.09275	167	0	10
2024.03.04	08:27:00	1.09275	1.09282	1.09274	1.09278	109	0	11
2024.03.04	08:28:00	1.09278	1.09280	1.09274	1.09278	65	0	8
2024.03.04	08:29:00	1.09278	1.09285	1.09271	1.09281	52	0	10
2024.03.04	08:30:00	1.09281	1.09305	1.09275	1.09305	72	0	10
2024.03.04	08:31:00	1.09305	1.09310	1.09305	1.09308	107	0	12
2024.03.04	08:32:00	1.09308	1.09312	1.09302	1.09306	132	0	8
2024.03.04	08:33:00	1.09306	1.09330	1.09302	1.09329	52	0	9
2024.03.04	08:34:00	1.09329	1.09332	1.09319	1.09324	151	0	10
2024.03.04	08:35:00	1.09324	1.09330	1.09317	1.09322	106	0	10
2024.03.04	08:36:00	1.09322	1.09323	1.09310	1.09318	97	0	11
2024.03.04	08:37:00	1.09318	1.09334	1.09314	1.09334	80	0	10
2024.03.04	08:38:00	1.09334	1.09336	1.09331	1.09334	47	0	9
2024.03.04	08:39:00	1.09334	1.09335	1.09322	1.09325	77	0	11
2024.03.04	08:40:00	1.09325	1.09331	1.09314	1.09328	69	0	9
2024.03.04	08:41:00	1.09328	1.09339	1.09325	1.09336	111	0	10
2024.03.04	08:42:00	1.09336	1.09342	1.09323	1.09325	60	0	9
2024.03.04	08:43:00	1.09325	1.09344	1.09318	1.09338	74	0	11
2024.03.04	08:44:00	1.09338	1.09356	1.09335	1.09351	163	0	11
2024.03.04	08:45:00	1.09351	1.09361	1.09339	1.09358	39	0	12
2024.03.04	08:46:00	1.09358	1.09359	1.09342	1.09343	106	0	8
2024.03.04	08:47:00	1.09343	1.09367	1.09337	1.09363	87	0	8
2024.03.04	08:48:00	1.09363	1.09365	1.09354	1.09359	90	0	9
2024.03.04	08:49:00	1.09359	1.09382	1.09357	1.09380	151	0	10
2024.03.04	08:50:00	1.09380	1.09397	1.09377	1.09387	30	0	9
2024.03.04	08:51:00	1.09387	1.09408	1.09376	1.09405	110	0	10
2024.03.04	08:52:00	1.09405	1.09414	1.09383	1.09391	168	0	9
2024.03.04	08:53:00	1.09391	1.09398	1.09390	1.09395	101	0	12
2024.03.04	08:54:00	1.09395	1.09410	1.09394	1.09401	126	0	9
2024.03.04	08:55:00	1.09401	1.09407	1.09399	1.09399	168	0	8
2024.03.04	08:56:00	1.09399	1.09404	1.09391	1.09401	18	0	10
2024.03.04	08:57:00	1.09401	1.09404	1.09390	1.09391	58	0	10
2024.03.04	08:58:00	1.09391	1.09410	1.09383	1.09402	53	0	11
2024.03.04	08:59:00	1.09402	1.09406	1.09390	1.09397	141	0	10
2024.03.04	09:00:00	1.09397	1.09417	1.09384	1.09413	36	0	12
2024.03.04	09:01:00	1.09413	1.09413	1.09398	1.09400	157	0	11
2024.03.04	09:02:00	1.09400	1.09415	1.09388	1.09389	89	0	9
2024.03.04	09:03:00	1.09389	1.09390	1.09381	1.09386	30	0	10
2024.03.04	09:04:00	1.09386	1.09392	1.09382	1.09382	79	0	11
2024.03.04	09:05:00	1.09382	1.09394	1.09351	1.09359	116	0	10
2024.03.04	09:06:00	1.09359	1.09380	1.09358	1.09376	168	0	12
2024.03.04	09:07:00	1.09376	1.09378	1.09352	1.09353	60	0	10
2024.03.04	09:08:00	1.09353	1.09363	1.09341	1.09342	56	0	8
2024.03.04	09:09:00	1.09342	1.09353	1.09325	1.09328	151	0	10
2024.03.04	09:10:00	1.09328	1.09334	1.09327	1.09331	74	0	9
2024.03.04	09:11:00	1.09331	1.09335	1.09321	1.09322	96	0	10
2024.03.04	09:12:00	1.09322	1.09341	1.09316	1.09336	132	0	12
2024.03.04	09:13:00	1.09336	1.09359	1.09335	1.09350	9	0	11
2024.03.04	09:14:00	1.09350	1.09353	1.09342	1.09348	42	0	12
2024.03.04	09:15:00	1.09348	1.09353	1.09328	1.09334	93	0	12
2024.03.04	09:16:00	1.09334	1.09347	1.09334	1.09340	178	0	9
2024.03.04	09:17:00	1.09340	1.09345	1.09329	1.09333	111	0	9
2024.03.04	09:18:00	1.09333	1.09343	1.09330	1.09340	23	0	10
2024.03.04	09:19:00	1.09340	1.09347	1.09337	1.09346	87	0	10
2024.03.04	09:20:00	1.09346	1.09354	1.09339	1.09353	82	0	9
2024.03.04	09:21:00	1.09353	1.09360	1.09352	1.09358	127	0	10
2024.03.04	09:22:00	1.09358	1.09379	1.09350	1.09374	35	0	12
2024.03.04	09:23:00	1.09374	1.09380	1.09372	1.09372	56	0	11
2024.03.04	09:24:00	1.09372	1.09377	1.09363	1.09367	165	0	12
2024.03.04	09:25:00	1.09367	1.09375	1.09363	1.09372	70	0	8
2024.03.04	09:26:00	1.09372	1.09375	1.09370	1.09374	83	0	10
2024.03.04	09:27:00	1.09374	1.09377	1.09343	1.09351	51	0	8
2024.03.04	09:28:00	1.09351	1.09367	1.09351	1.09356	55	0	12
2024.03.04	09:29:00	1.09356	1.09358	1.09340	1.09345	102	0	9
2024.03.04	09:30:00	1.09345	1.09347	1.09332	1.09334	18	0	8
2024.03.04	09:31:00	1.09334	1.09342	1.09323	1.09326	111	0	8
2024.03.04	09:32:00	1.09326	1.09341	1.09322	1.09339	84	0	11
2024.03.04	09:33:00	1.09339	1.09341	1.09338	1.09339	66	0	9
2024.03.04	09:34:00	1.09339	1.09357	1.09325	1.09350	120	0	10
2024.03.04	09:35:00	1.09350	1.09372	1.09341	1.09369	8	0	8
2024.03.04	09:36:00	1.09369	1.09392	1.09368	1.09382	80	0	8
2024.03.04	09:37:00	1.09382	1.09386	1.09364	1.09370	115	0	10
2024.03.04	09:38:00	1.09370	1.09371	1.09366	1.09371	50	0	10
2024.03.04	09:39:00	1.09371	1.09373	1.09363	1.09369	152	0	12
2024.03.04	09:40:00	1.09369	1.09372	1.09359	1.09364	125	0	10
2024.03.04	09:41:00	1.09364	1.09382	1.09362	1.09369	47	0	10
2024.03.04	09:42:00	1.09369	1.09387	1.09368	1.09385	92	0	11
2024.03.04	09:43:00	1.09385	1.09389	1.09375	1.09381	115	0	10
2024.03.04	09:44:00	1.09381	1.09382	1.09362	1.09364	170	0	8
2024.03.04	09:45:00	1.09364	1.09376	1.09361	1.09374	122	0	12
2024.03.04	09:46:00	1.09374	1.09393	1.09369	1.09389	114	0	10
2024.03.04	09:47:00	1.09389	1.09408	1.09388	1.09400	109	0	10
2024.03.04	09:48:00	1.09400	1.09408	1.09394	1.09406	36	0	9
2024.03.04	09:49:00	1.09406	1.09409	1.09393	1.09396	32	0	9
2024.03.04	09:50:00	1.09396	1.09397	1.09379	1.09387	65	0	11
2024.03.04	09:51:00	1.09387	1.09391	1.09386	1.09388	139	0	11
2024.03.04	09:52:00	1.09388	1.09393	1.09362	1.09367	42	0	11
2024.03.04	09:53:00	1.09367	1.09376	1.09345	1.09348	37	0	12
2024.03.04	09:54:00	1.09348	1.09368	1.09339	1.09367	108	0	11
2024.03.04	09:55:00	1.09367	1.09388	1.09354	1.09381	152	0	10
2024.03.04	09:56:00	1.09381	1.09385	1.09381	1.09382	68	0	8
2024.03.04	09:57:00	1.09382	1.09383	1.09377	1.09378	160	0	9
2024.03.04	09:58:00	1.09378	1.09379	1.09363	1.09372	30	0	11
2024.03.04	09:59:00	1.09372	1.09396	1.09372	1.09392	37	0	12
2024.03.04	10:00:00	1.09392	1.09400	1.09392	1.09397	10	0	10
2024.03.04	10:00:00	1.09392	1.09400	1.09392	1.09427	10	0	10
2024.03.04	10:01:00	1.09397	1.09401	1.09382	1.09386	142	0	10
2024.03.04	10:02:00	1.09386	1.09388	1.09383	1.09385	148	0	10
2024.03.04	10:03:00	1.09385	1.09386	1.09379	1.09382	180	0	9
2024.03.04	10:04:00	1.09382	1.09386	1.09371	1.09382	156	0	10
2024.03.04	10:05:00	1.09382	1.09391	1.09381	1.09390	36	0	8
2024.03.04	10:06:00	1.09390	1.09396	1.09385	1.09392	179	0	10
2024.03.04	10:07:00	1.09392	1.09396	1.09382	1.09389	72	0	11
2024.03.04	10:08:00	1.09389	1.09409	1.09388	1.09409	14	0	10
2024.03.04	10:09:00	1.09409	1.09429	1.09409	1.09422	131	0	8
2024.03.04	10:10:00	1.09422	1.09425	1.09417	1.09423	161	0	10
2024.03.04	10:11:00	1.09423	1.09452	1.09410	1.09443	122	0	10
2024.03.04	10:12:00	1.09443	1.09462	1.09437	1.09447	143	0	9
2024.03.04	10:13:00	1.09447	1.09448	1.09443	1.09446	167	0	8
2024.03.04	10:14:00	1.09446	1.09462	1.09445	1.09451	127	0	10
2024.03.04	10:15:00	1.09451	1.09456	1.09438	1.09440	93	0	11
2024.03.04	10:16:00	1.09440	1.09440	1.09431	1.09431	163	0	8
2024.03.04	10:17:00	1.09431	1.09463	1.09424	1.09456	44	0	10
2024.03.04	10:18:00	1.09456	1.09457	1.09447	1.09453	154	0	11
2024.03.04	10:19:00	1.09453	1.09456	1.09450	1.09452	16	0	11
2024.03.04	10:20:00	1.09452	1.09458	1.09450	1.09456	154	0	12
2024.03.04	10:21:00	1.09456	1.09477	1.09450	1.09468	68	0	9
2024.03.04	10:22:00	1.09468	1.09473	1.09463	1.09464	138	0	12
2024.03.04	10:23:00	1.09464	1.09464	1.09432	1.09444	111	0	10
2024.03.04	10:24:00	1.09444	1.09456	1.09436	1.09454	131	0	11
2024.03.04	10:25:00	1.09454	1.09489	1.09451	1.09486	68	0	10
2024.03.04	10:26:00	1.09486	1.09494	1.09479	1.09491	111	0	10
2024.03.04	10:27:00	1.09491	1.09499	1.09473	1.09479	51	0	11
2024.03.04	10:28:00	1.09479	1.09490	1.09476	1.09488	149	0	12
2024.03.04	10:29:00	1.09488	1.09511	1.09486	1.09506	56	0	11
2024.03.04	10:30:00	1.09506	1.09524	1.09504	1.09520	127	0	10
2024.03.04	10:31:00	1.09520	1.09540	1.09518	1.09531	25	0	10
2024.03.04	10:32:00	1.09531	1.09534	1.09522	1.09528	50	0	12
2024.03.04	10:33:00	1.09528	1.09529	1.09510	1.09519	63	0	8
2024.03.04	10:34:00	1.09519	1.09521	1.09503	1.09513	173	0	8
2024.03.04	10:35:00	1.09513	1.09516	1.09490	1.09499	41	0	11
2024.03.04	10:36:00	1.09499	1.09504	1.09496	1.09503	42	0	8
2024.03.04	10:37:00	1.09503	1.09506	1.09482	1.09489	11	0	12
2024.03.04	10:38:00	1.09489	1.09490	1.09483	1.09488	14	0	12
2024.03.04	10:39:00	1.09488	1.09518	1.09487	1.09510	94	0	9
2024.03.04	10:40:00	1.09510	1.09524	1.09502	1.09522	93	0	10
2024.03.04	10:41:00	1.09522	1.09533	1.09522	1.09527	126	0	8
2024.03.04	10:42:00	1.09527	1.09538	1.09524	1.09537	114	0	11
2024.03.04	10:43:00	1.09537	1.09540	1.09517	1.09528	48	0	8
2024.03.04	10:44:00	1.09528	1.09536	1.09517	1.09536	99	0	10
2024.03.04	10:45:00	1.09536	1.09543	1.09529	1.09532	158	0	11
2024.03.04	10:46:00	1.09532	1.09565	1.09528	1.09551	166	0	10
2024.03.04	10:47:00	1.09551	1.09554	1.09541	1.09547	16	0	12
2024.03.04	10:48:00	1.09547	1.09557	1.09532	1.09539	79	0	10
2024.03.04	10:49:00	1.09539	1.09553	1.09535	1.09537	41	0	10
2024.03.04	10:50:00	1.09537	1.09551	1.09531	1.09551	100	0	9
2024.03.04	10:51:00	1.09551	1.09555	1.09534	1.09534	31	0	8
2024.03.04	10:52:00	1.09534	1.09536	1.09526	1.09530	54	0	10
2024.03.04	10:53:00	1.09530	1.09535	1.09526	1.09528	46	0	9
2024.03.04	10:54:00	1.09528	1.09553	1.09527	1.09544	97	0	12
2024.03.04	10:55:00	1.09544	1.09545	1.09513	1.09530	135	0	9
2024.03.04	10:56:00	1.09530	1.09534	1.09521	1.09523	90	0	8
2024.03.04	10:57:00	1.09523	1.09531	1.09504	1.09510	24	0	12
2024.03.04	10:58:00	1.09510	1.09530	1.09507	1.09525	104	0	10
2024.03.04	10:59:00	1.09525	1.09537	1.09522	1.09532	176	0	12
2024.03.04	11:00:00	1.09532	1.09535	1.09523	1.09534	69	0	9
2024.03.04	11:01:00	1.09534	1.09539	1.09530	1.09536	116	0	12
2024.03.04	11:02:00	1.09536	1.09548	1.09515	1.09532	48	0	10
2024.03.04	11:03:00	1.09532	1.09540	1.09523	1.09532	76	0	9
2024.03.04	11:04:00	1.09532	1.09540	1.09529	1.09536	71	0	9
2024.03.04	11:05:00	1.09536	1.09551	1.09529	1.09548	123	0	9
2024.03.04	11:06:00	1.09548	1.09554	1.09523	1.09526	100	0	8
2024.03.04	11:07:00	1.09526	1.09552	1.09514	1.09550	54	0	10
2024.03.04	11:08:00	1.09550	1.09591	1.09550	1.09576	36	0	9
2024.03.04	11:09:00	1.09576	1.09580	1.09576	1.09579	85	0	9
2024.03.04	11:10:00	1.09579	1.09579	1.09568	1.09568	109	0	8
2024.03.04	11:11:00	1.09568	1.09575	1.09551	1.09555	178	0	12
2024.03.04	11:12:00	1.09555	1.09558	1.09540	1.09546	59	0	12
2024.03.04	11:13:00	1.09546	1.09547	1.09534	1.09536	137	0	11
2024.03.04	11:14:00	1.09536	1.09543	1.09535	1.09537	89	0	8
2024.03.04	11:15:00	1.09537	1.09540	1.09535	1.09538	132	0	9
2024.03.04	11:16:00	1.09538	1.09538	1.09536	1.09537	170	0	12
2024.03.04	11:17:00	1.09537	1.09570	1.09532	1.09552	143	0	10
2024.03.04	11:18:00	1.09552	1.09581	1.09538	1.09568	65	0	12
2024.03.04	11:19:00	1.09568	1.09591	1.09564	1.09583	11	0	10
2024.03.04	11:20:00	1.09583	1.09599	1.09578	1.09579	150	0	10
2024.03.04	11:21:00	1.09579	1.09584	1.09574	1.09583	18	0	12
2024.03.04	11:22:00	1.09583	1.09584	1.09571	1.09574	76	0	10
2024.03.04	11:23:00	1.09574	1.09592	1.09570	1.09585	106	0	9
2024.03.04	11:24:00	1.09585	1.09589	1.09573	1.09576	170	0	8
2024.03.04	11:25:00	1.09576	1.09580	1.09569	1.09580	73	0	12
2024.03.04	11:26:00	1.09580	1.09584	1.09571	1.09571	37	0	8
2024.03.04	11:27:00	1.09571	1.09585	1.09562	1.09579	20	0	10
2024.03.04	11:28:00	1.09579	1.09584	1.09570	1.09575	88	0	10
2024.03.04	11:29:00	1.09575	1.09575	1.09563	1.09563	173	0	10
2024.03.04	11:30:00	1.09563	1.09564	1.09543	1.09547	169	0	12
2024.03.04	11:31:00	1.09547	1.09551	1.09543	1.09547	24	0	10
2024.03.04	11:32:00	1.09547	1.09557	1.09541	1.09556	26	0	12
2024.03.04	11:33:00	1.09556	1.09559	1.09529	1.09537	164	0	10
2024.03.04	11:34:00	1.09537	1.09548	1.09532	1.09535	158	0	10
2024.03.04	11:35:00	1.09535	1.09556	1.09516	1.09526	24	0	11
2024.03.04	11:36:00	1.09526	1.09529	1.09518	1.09521	180	0	9
2024.03.04	11:37:00	1.09521	1.09536	1.09514	1.09531	53	0	12
2024.03.04	11:38:00	1.09531	1.09557	1.09523	1.09553	90	0	10
2024.03.04	11:39:00	1.09553	1.09561	1.09522	1.09531	117	0	8
2024.03.04	11:40:00	1.09531	1.09536	1.09511	1.09515	177	0	11
2024.03.04	11:41:00	1.09515	1.09530	1.09514	1.09523	30	0	10
2024.03.04	11:42:00	1.09523	1.09535	1.09489	1.09491	130	0	12
2024.03.04	11:43:00	1.09491	1.09494	1.09469	1.09479	46	0	8
2024.03.04	11:44:00	1.09479	1.09484	1.09470	1.09474	102	0	11
2024.03.04	11:45:00	1.09474	1.09477	1.09468	1.09473	12	0	11
2024.03.04	11:46:00	1.09473	1.09485	1.09469	1.09478	147	0	10
2024.03.04	11:47:00	1.09478	1.09485	1.09476	1.09481	75	0	10
2024.03.04	11:48:00	1.09481	1.09500	1.09478	1.09495	116	0	10
2024.03.04	11:49:00	1.09495	1.09499	1.09485	1.09489	19	0	12
2024.03.04	11:50:00	1.09489	1.09491	1.09477	1.09478	112	0	10
