<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.01	05:55:00	1.10476	1.10493	1.10464	1.10481	37	0	7
2024.01.01	05:56:00	1.10481	1.10493	1.10477	1.10489	68	0	6
2024.01.01	05:57:00	1.10489	1.10501	1.10479	1.10491	44	0	7
2024.01.01	05:58:00	1.10491	1.10510	1.10466	1.10485	44	0	12
2024.01.01	05:59:00	1.10485	1.10501	1.10480	1.10496	42	0	9
2024.01.01	06:00:00	1.10496	1.10497	1.10478	1.10479	48	0	9
2024.01.01	06:01:00	1.10479	1.10479	1.10466	1.10466	23	0	7
2024.01.01	06:02:00	1.10466	1.10474	1.10442	1.10450	71	0	8
2024.01.01	06:03:00	1.10450	1.10478	1.10446	1.10474	31	0	9
2024.01.01	06:04:00	1.10474	1.10475	1.10471	1.10472	26	0	8
2024.01.01	06:05:00	1.10472	1.10481	1.10469	1.10478	36	0	8
2024.01.01	06:06:00	1.10478	1.10497	1.10457	1.10476	29	0	9
2024.01.01	06:07:00	1.10476	1.10481	1.10470	1.10475	42	0	6
2024.01.01	06:08:00	1.10475	1.10492	1.10464	1.10481	21	0	7
2024.01.01	06:09:00	1.10481	1.10486	1.10479	1.10484	32	0	9
2024.01.01	06:10:00	1.10484	1.10485	1.10473	1.10474	32	0	9
2024.01.01	06:11:00	1.10474	1.10484	1.10462	1.10472	63	0	8
2024.01.01	06:12:00	1.10472	1.10484	1.10455	1.10467	62	0	9
2024.01.01	06:13:00	1.10467	1.10480	1.10452	1.10465	40	0	8
2024.01.01	06:14:00	1.10465	1.10474	1.10445	1.10454	32	0	12
2024.01.01	06:15:00	1.10454	1.10474	1.10446	1.10466	23	0	8
2024.01.01	06:16:00	1.10466	1.10478	1.10460	1.10472	35	0	12
2024.01.01	06:17:00	1.10472	1.10487	1.10460	1.10475	25	0	7
2024.01.01	06:18:00	1.10475	1.10476	1.10463	1.10464	20	0	7
2024.01.01	06:19:00	1.10464	1.10475	1.10444	1.10455	33	0	8
2024.01.01	06:20:00	1.10455	1.10462	1.10436	1.10443	45	0	9
2024.01.01	06:21:00	1.10443	1.10446	1.10434	1.10437	47	0	9
2024.01.01	06:22:00	1.10437	1.10444	1.10432	1.10439	55	0	6
2024.01.01	06:23:00	1.10439	1.10447	1.10421	1.10429	12	0	8
2024.01.01	06:24:00	1.10429	1.10447	1.10417	1.10435	15	0	9
2024.01.01	06:25:00	1.10435	1.10437	1.10429	1.10431	33	0	6
2024.01.01	06:26:00	1.10431	1.10437	1.10424	1.10430	51	0	6
2024.01.01	06:27:00	1.10430	1.10458	1.10413	1.10441	43	0	9
2024.01.01	06:28:00	1.10441	1.10446	1.10436	1.10441	20	0	7
2024.01.01	06:29:00	1.10441	1.10446	1.10425	1.10430	25	0	12
2024.01.01	06:30:00	1.10430	1.10430	1.10420	1.10420	24	0	6
2024.01.01	06:31:00	1.10420	1.10426	1.10417	1.10423	52	0	6
2024.01.01	06:32:00	1.10423	1.10427	1.10423	1.10427	35	0	6
2024.01.01	06:33:00	1.10427	1.10436	1.10374	1.10383	38	0	7
2024.01.01	06:34:00	1.10383	1.10405	1.10380	1.10402	30	0	8
2024.01.01	06:35:00	1.10402	1.10410	1.10386	1.10394	61	0	12
2024.01.01	06:36:00	1.10394	1.10400	1.10389	1.10395	25	0	12
2024.01.01	06:37:00	1.10395	1.10406	1.10389	1.10400	44	0	8
2024.01.01	06:38:00	1.10400	1.10413	1.10393	1.10406	28	0	12
2024.01.01	06:39:00	1.10406	1.10409	1.10403	1.10406	48	0	9
2024.01.01	06:40:00	1.10406	1.10416	1.10399	1.10409	34	0	12
2024.01.01	06:41:00	1.10409	1.10421	1.10406	1.10418	38	0	6
2024.01.01	06:42:00	1.10418	1.10424	1.10400	1.10406	23	0	9
2024.01.01	06:43:00	1.10406	1.10415	1.10406	1.10415	41	0	7
2024.01.01	06:44:00	1.10415	1.10429	1.10407	1.10421	40	0	12
2024.01.01	06:45:00	1.10421	1.10430	1.10408	1.10417	28	0	12
2024.01.01	06:46:00	1.10417	1.10438	1.10407	1.10428	28	0	6
2024.01.01	06:47:00	1.10428	1.10431	1.10402	1.10405	61	0	9
2024.01.01	06:48:00	1.10405	1.10409	1.10396	1.10400	24	0	9
2024.01.01	06:49:00	1.10400	1.10403	1.10376	1.10379	7	0	6
2024.01.01	06:50:00	1.10379	1.10390	1.10353	1.10364	44	0	8
2024.01.01	06:51:00	1.10364	1.10367	1.10346	1.10349	32	0	6
2024.01.01	06:52:00	1.10349	1.10357	1.10336	1.10344	18	0	6
2024.01.01	06:53:00	1.10344	1.10354	1.10312	1.10322	40	0	6
2024.01.01	06:54:00	1.10322	1.10332	1.10314	1.10324	34	0	6
2024.01.01	06:55:00	1.10324	1.10332	1.10304	1.10312	41	0	12
2024.01.01	06:56:00	1.10312	1.10331	1.10311	1.10330	54	0	12
2024.01.01	06:57:00	1.10330	1.10356	1.10321	1.10347	52	0	7
2024.01.01	06:58:00	1.10347	1.10367	1.10340	1.10360	38	0	6
2024.01.01	06:59:00	1.10360	1.10377	1.10344	1.10361	37	0	7
2024.01.01	07:00:00	1.10361	1.10368	1.10358	1.10365	63	0	7
2024.01.01	07:01:00	1.10365	1.10380	1.10352	1.10367	47	0	6
2024.01.01	07:02:00	1.10367	1.10377	1.10344	1.10354	37	0	6
2024.01.01	07:03:00	1.10354	1.10357	1.10345	1.10348	58	0	9
2024.01.01	07:04:00	1.10348	1.10353	1.10316	1.10321	39	0	6
2024.01.01	07:05:00	1.10321	1.10353	1.10320	1.10352	40	0	12
2024.01.01	07:06:00	1.10352	1.10364	1.10349	1.10361	38	0	9
2024.01.01	07:07:00	1.10361	1.10366	1.10349	1.10354	31	0	12
2024.01.01	07:08:00	1.10354	1.10363	1.10343	1.10352	59	0	6
2024.01.01	07:09:00	1.10352	1.10387	1.10344	1.10379	56	0	9
2024.01.01	07:10:00	1.10379	1.10381	1.10356	1.10358	28	0	12
2024.01.01	07:11:00	1.10358	1.10364	1.10355	1.10361	50	0	12
2024.01.01	07:12:00	1.10361	1.10381	1.10359	1.10379	46	0	12
2024.01.01	07:13:00	1.10379	1.10379	1.10369	1.10369	37	0	7
2024.01.01	07:14:00	1.10369	1.10373	1.10357	1.10361	11	0	9
2024.01.01	07:15:00	1.10361	1.10378	1.10355	1.10372	49	0	7
2024.01.01	07:16:00	1.10372	1.10381	1.10366	1.10375	51	0	9
2024.01.01	07:17:00	1.10375	1.10385	1.10365	1.10375	68	0	6
2024.01.01	07:18:00	1.10375	1.10379	1.10369	1.10373	76	0	7
2024.01.01	07:19:00	1.10373	1.10375	1.10347	1.10349	68	0	12
2024.01.01	07:20:00	1.10349	1.10365	1.10322	1.10338	36	0	12
2024.01.01	07:21:00	1.10338	1.10350	1.10330	1.10342	41	0	7
2024.01.01	07:22:00	1.10342	1.10345	1.10337	1.10340	21	0	8
2024.01.01	07:23:00	1.10340	1.10352	1.10339	1.10351	38	0	9
2024.01.01	07:24:00	1.10351	1.10352	1.10345	1.10346	48	0	7
2024.01.01	07:25:00	1.10346	1.10354	1.10319	1.10327	50	0	8
2024.01.01	07:26:00	1.10327	1.10344	1.10321	1.10338	20	0	7
2024.01.01	07:27:00	1.10338	1.10341	1.10337	1.10340	46	0	8
2024.01.01	07:28:00	1.10340	1.10348	1.10322	1.10330	25	0	7
2024.01.01	07:29:00	1.10330	1.10338	1.10330	1.10338	73	0	9
2024.01.01	07:30:00	1.10338	1.10341	1.10331	1.10334	22	0	7
2024.01.01	07:31:00	1.10334	1.10335	1.10317	1.10318	43	0	8
2024.01.01	07:32:00	1.10318	1.10318	1.10316	1.10316	84	0	12
2024.01.01	07:33:00	1.10316	1.10334	1.10306	1.10324	41	0	8
2024.01.01	07:34:00	1.10324	1.10336	1.10321	1.10333	53	0	12
2024.01.01	07:35:00	1.10333	1.10349	1.10324	1.10340	4	0	8
2024.01.01	07:36:00	1.10340	1.10352	1.10334	1.10346	54	0	6
2024.01.01	07:37:00	1.10346	1.10356	1.10336	1.10346	46	0	9
2024.01.01	07:38:00	1.10346	1.10347	1.10322	1.10323	63	0	9
2024.01.01	07:39:00	1.10323	1.10334	1.10297	1.10308	28	0	6
2024.01.01	07:40:00	1.10308	1.10318	1.10297	1.10307	16	0	12
2024.01.01	07:41:00	1.10307	1.10314	1.10277	1.10284	50	0	7
2024.01.01	07:42:00	1.10284	1.10288	1.10274	1.10278	38	0	8
2024.01.01	07:43:00	1.10278	1.10281	1.10268	1.10271	38	0	12
2024.01.01	07:44:00	1.10271	1.10299	1.10262	1.10290	65	0	9
2024.01.01	07:45:00	1.10290	1.10300	1.10286	1.10296	42	0	6
2024.01.01	07:46:00	1.10296	1.10317	1.10292	1.10313	33	0	6
2024.01.01	07:47:00	1.10313	1.10336	1.10305	1.10328	42	0	9
2024.01.01	07:48:00	1.10328	1.10344	1.10322	1.10338	45	0	7
2024.01.01	07:49:00	1.10338	1.10360	1.10324	1.10346	23	0	9
2024.01.01	07:50:00	1.10346	1.10351	1.10339	1.10344	73	0	7
2024.01.01	07:51:00	1.10344	1.10360	1.10334	1.10350	49	0	8
2024.01.01	07:52:00	1.10350	1.10358	1.10347	1.10355	33	0	9
2024.01.01	07:53:00	1.10355	1.10363	1.10349	1.10357	22	0	9
2024.01.01	07:54:00	1.10357	1.10368	1.10356	1.10367	40	0	8
2024.01.01	07:55:00	1.10367	1.10377	1.10363	1.10373	48	0	6
2024.01.01	07:56:00	1.10373	1.10387	1.10365	1.10379	52	0	7
2024.01.01	07:57:00	1.10379	1.10380	1.10370	1.10371	55	0	7
2024.01.01	07:58:00	1.10371	1.10388	1.10369	1.10386	32	0	8
2024.01.01	07:59:00	1.10386	1.10414	1.10379	1.10407	40	0	9
2024.01.01	08:00:00	1.10407	1.10447	1.10392	1.10432	69	0	7
2024.01.01	08:01:00	1.10432	1.10455	1.10418	1.10441	29	0	6
2024.01.01	08:02:00	1.10441	1.10446	1.10436	1.10441	9	0	7
2024.01.01	08:03:00	1.10441	1.10472	1.10438	1.10469	36	0	8
2024.01.01	08:04:00	1.10469	1.10471	1.10461	1.10463	60	0	7
2024.01.01	08:05:00	1.10463	1.10464	1.10433	1.10434	39	0	12
2024.01.01	08:06:00	1.10434	1.10438	1.10426	1.10430	68	0	12
2024.01.01	08:07:00	1.10430	1.10432	1.10428	1.10430	53	0	6
2024.01.01	08:08:00	1.10430	1.10440	1.10427	1.10437	32	0	7
2024.01.01	08:09:00	1.10437	1.10443	1.10428	1.10434	38	0	7
2024.01.01	08:10:00	1.10434	1.10439	1.10431	1.10436	57	0	9
2024.01.01	08:11:00	1.10436	1.10445	1.10436	1.10445	30	0	7
2024.01.01	08:12:00	1.10445	1.10453	1.10423	1.10431	47	0	7
2024.01.01	08:13:00	1.10431	1.10443	1.10404	1.10416	41	0	12
2024.01.01	08:14:00	1.10416	1.10423	1.10393	1.10400	65	0	8
2024.01.01	08:15:00	1.10400	1.10409	1.10398	1.10407	60	0	9
2024.01.01	08:16:00	1.10407	1.10421	1.10403	1.10417	40	0	8
2024.01.01	08:17:00	1.10417	1.10417	1.10411	1.10411	59	0	8
2024.01.01	08:18:00	1.10411	1.10432	1.10408	1.10429	13	0	8
2024.01.01	08:19:00	1.10429	1.10438	1.10409	1.10418	37	0	12
2024.01.01	08:20:00	1.10418	1.10431	1.10415	1.10428	40	0	8
2024.01.01	08:20:00	1.10418	1.10431	1.10415	1.10428	40	0	8
2024.01.01	08:21:00	1.10428	1.10454	1.10425	1.10451	10	0	12
2024.01.01	08:22:00	1.10451	1.10454	1.10448	1.10451	65	0	9
2024.01.01	08:23:00	1.10451	1.10453	1.10428	1.10430	41	0	12
2024.01.01	08:24:00	1.10430	1.10440	1.10426	1.10436	57	0	7
2024.01.01	08:25:00	1.10436	1.10450	1.10431	1.10445	46	0	6
2024.01.01	08:26:00	1.10445	1.10474	1.10443	1.10472	39	0	12
2024.01.01	08:27:00	1.10472	1.10478	1.10457	1.10463	27	0	7
2024.01.01	08:28:00	1.10463	1.10467	1.10457	1.10461	56	0	6
2024.01.01	08:29:00	1.10461	1.10462	1.10446	1.10447	56	0	12
2024.01.01	08:30:00	1.10447	1.10447	1.10437	1.10437	51	0	7
2024.01.01	08:31:00	1.10437	1.10451	1.10431	1.10445	37	0	7
2024.01.01	08:32:00	1.10445	1.10462	1.10437	1.10454	39	0	6
2024.01.01	08:33:00	1.10454	1.10461	1.10440	1.10447	34	0	9
2024.01.01	08:34:00	1.10447	1.10453	1.10428	1.10434	78	0	6
2024.01.01	08:35:00	1.10434	1.10442	1.10433	1.10441	26	0	7
2024.01.01	08:36:00	1.10441	1.10462	1.10430	1.10451	50	0	8
2024.01.01	08:37:00	1.10451	1.10457	1.10432	1.10438	13	0	6
2024.01.01	08:38:00	1.10438	1.10442	1.10431	1.10435	34	0	9
2024.01.01	08:39:00	1.10435	1.10436	1.10424	1.10425	38	0	6
2024.01.01	08:40:00	1.10425	1.10426	1.10420	1.10421	23	0	6
2024.01.01	08:41:00	1.10421	1.10428	1.10420	1.10427	55	0	9
2024.01.01	08:42:00	1.10427	1.10451	1.10408	1.10432	21	0	6
2024.01.01	08:43:00	1.10432	1.10443	1.10405	1.10416	44	0	8
2024.01.01	08:44:00	1.10416	1.10437	1.10410	1.10431	21	0	6
2024.01.01	08:45:00	1.10431	1.10435	1.10411	1.10415	32	0	12
2024.01.01	08:46:00	1.10415	1.10425	1.10414	1.10424	47	0	8
2024.01.01	08:47:00	1.10424	1.10427	1.10422	1.10425	33	0	12
2024.01.01	08:48:00	1.10425	1.10456	1.10420	1.10451	45	0	12
2024.01.01	08:49:00	1.10451	1.10455	1.10444	1.10448	38	0	6
2024.01.01	08:50:00	1.10448	1.10449	1.10422	1.10423	56	0	8
2024.01.01	08:51:00	1.10423	1.10423	1.10415	1.10415	46	0	12
2024.01.01	08:52:00	1.10415	1.10424	1.10403	1.10412	36	0	9
2024.01.01	08:53:00	1.10412	1.10416	1.10400	1.10404	62	0	9
2024.01.01	08:54:00	1.10404	1.10416	1.10400	1.10412	12	0	6
2024.01.01	08:55:00	1.10412	1.10415	1.10412	1.10415	50	0	12
2024.01.01	08:56:00	1.10415	1.10421	1.10379	1.10385	12	0	7
2024.01.01	08:57:00	1.10385	1.10406	1.10381	1.10402	31	0	12
2024.01.01	08:58:00	1.10402	1.10408	1.10392	1.10398	47	0	6
2024.01.01	08:59:00	1.10398	1.10399	1.10391	1.10392	31	0	6
2024.01.01	09:00:00	1.10392	1.10397	1.10378	1.10383	30	0	9
2024.01.01	09:01:00	1.10383	1.10391	1.10363	1.10371	60	0	12
2024.01.01	09:02:00	1.10371	1.10396	1.10351	1.10376	39	0	8
2024.01.01	09:03:00	1.10376	1.10378	1.10367	1.10369	32	0	7
2024.01.01	09:04:00	1.10369	1.10379	1.10342	1.10352	47	0	9
2024.01.01	09:05:00	1.10352	1.10353	1.10338	1.10339	61	0	7
2024.01.01	09:06:00	1.10339	1.10341	1.10332	1.10334	23	0	6
2024.01.01	09:07:00	1.10334	1.10363	1.10313	1.10342	40	0	12
2024.01.01	09:08:00	1.10342	1.10369	1.10329	1.10356	36	0	6
2024.01.01	09:09:00	1.10356	1.10378	1.10350	1.10372	51	0	9
2024.01.01	09:10:00	1.10372	1.10379	1.10362	1.10369	28	0	12
2024.01.01	09:11:00	1.10369	1.10386	1.10364	1.10381	48	0	9
2024.01.01	09:12:00	1.10381	1.10386	1.10369	1.10374	13	0	9
2024.01.01	09:13:00	1.10374	1.10383	1.10360	1.10369	30	0	6
2024.01.01	09:14:00	1.10369	1.10380	1.10363	1.10374	60	0	7
2024.01.01	09:15:00	1.10374	1.10379	1.10366	1.10371	37	0	9
2024.01.01	09:16:00	1.10371	1.10407	1.10358	1.10394	51	0	9
2024.01.01	09:17:00	1.10394	1.10398	1.10391	1.10395	57	0	8
2024.01.01	09:18:00	1.10395	1.10402	1.10346	1.10353	22	0	9
2024.01.01	09:19:00	1.10353	1.10359	1.10345	1.10351	49	0	12
2024.01.01	09:20:00	1.10351	1.10359	1.10337	1.10345	45	0	7
2024.01.01	09:21:00	1.10345	1.10351	1.10339	1.10345	48	0	9
2024.01.01	09:22:00	1.10345	1.10360	1.10314	1.10329	45	0	9
2024.01.01	09:23:00	1.10329	1.10344	1.10320	1.10335	41	0	12
2024.01.01	09:24:00	1.10335	1.10354	1.10329	1.10348	31	0	6
2024.01.01	09:25:00	1.10348	1.10351	1.10326	1.10329	51	0	6
2024.01.01	09:26:00	1.10329	1.10345	1.10320	1.10336	64	0	8
2024.01.01	09:27:00	1.10336	1.10362	1.10326	1.10352	1	0	9
2024.01.01	09:28:00	1.10352	1.10359	1.10335	1.10342	44	0	7
2024.01.01	09:29:00	1.10342	1.10344	1.10333	1.10335	42	0	12
2024.01.01	09:30:00	1.10335	1.10340	1.10321	1.10326	61	0	6
2024.01.01	09:31:00	1.10326	1.10326	1.10325	1.10325	37	0	6
2024.01.01	09:32:00	1.10325	1.10336	1.10308	1.10319	52	0	6
2024.01.01	09:33:00	1.10319	1.10329	1.10309	1.10319	28	0	7
2024.01.01	09:34:00	1.10319	1.10340	1.10307	1.10328	12	0	12
2024.01.01	09:35:00	1.10328	1.10332	1.10314	1.10318	39	0	7
2024.01.01	09:36:00	1.10318	1.10320	1.10311	1.10313	53	0	6
2024.01.01	09:37:00	1.10313	1.10333	1.10310	1.10330	41	0	12
2024.01.01	09:38:00	1.10330	1.10331	1.10316	1.10317	15	0	6
2024.01.01	09:39:00	1.10317	1.10330	1.10313	1.10326	21	0	7
2024.01.01	09:40:00	1.10326	1.10333	1.10317	1.10324	45	0	6
2024.01.01	09:41:00	1.10324	1.10344	1.10312	1.10332	11	0	6
2024.01.01	09:42:00	1.10332	1.10339	1.10317	1.10324	36	0	9
2024.01.01	09:43:00	1.10324	1.10345	1.10306	1.10327	21	0	9
2024.01.01	09:44:00	1.10327	1.10337	1.10325	1.10335	41	0	12
2024.01.01	09:45:00	1.10335	1.10346	1.10331	1.10342	29	0	9
2024.01.01	09:46:00	1.10342	1.10352	1.10327	1.10337	56	0	6
2024.01.01	09:47:00	1.10337	1.10337	1.10334	1.10334	54	0	12
2024.01.01	09:48:00	1.10334	1.10343	1.10327	1.10336	52	0	7
2024.01.01	09:49:00	1.10336	1.10340	1.10322	1.10326	44	0	9
2024.01.01	09:50:00	1.10326	1.10358	1.10306	1.10338	35	0	6
2024.01.01	09:51:00	1.10338	1.10361	1.10330	1.10353	66	0	8
2024.01.01	09:52:00	1.10353	1.10355	1.10347	1.10349	60	0	8
2024.01.01	09:53:00	1.10349	1.10372	1.10342	1.10365	35	0	9
2024.01.01	09:54:00	1.10365	1.10371	1.10357	1.10363	61	0	8
2024.01.01	09:55:00	1.10363	1.10369	1.10361	1.10367	29	0	7
2024.01.01	09:56:00	1.10367	1.10378	1.10364	1.10375	43	0	9
2024.01.01	09:57:00	1.10375	1.10389	1.10356	1.10370	45	0	7
2024.01.01	09:58:00	1.10370	1.10382	1.10364	1.10376	37	0	12
2024.01.01	09:59:00	1.10376	1.10381	1.10360	1.10365	75	0	12
2024.01.01	10:00:00	1.10365	1.10387	1.10350	1.10372	23	0	8
2024.01.01	10:01:00	1.10372	1.10379	1.10339	1.10346	30	0	8
2024.01.01	10:02:00	1.10346	1.10348	1.10332	1.10334	32	0	6
2024.01.01	10:03:00	1.10334	1.10336	1.10332	1.10334	34	0	8
2024.01.01	10:04:00	1.10334	1.10348	1.10318	1.10332	63	0	7
2024.01.01	10:05:00	1.10332	1.10338	1.10329	1.10335	53	0	6
2024.01.01	10:06:00	1.10335	1.10348	1.10315	1.10328	41	0	6
2024.01.01	10:07:00	1.10328	1.10352	1.10312	1.10336	53	0	12
2024.01.01	10:08:00	1.10336	1.10341	1.10331	1.10336	38	0	8
2024.01.01	10:09:00	1.10336	1.10345	1.10322	1.10331	56	0	8
2024.01.01	10:10:00	1.10331	1.10343	1.10305	1.10317	19	0	7
2024.01.01	10:11:00	1.10317	1.10326	1.10312	1.10321	36	0	8
2024.01.01	10:12:00	1.10321	1.10332	1.10302	1.10313	30	0	9
2024.01.01	10:13:00	1.10313	1.10323	1.10313	1.10323	69	0	8
2024.01.01	10:14:00	1.10323	1.10330	1.10321	1.10328	36	0	12
2024.01.01	10:15:00	1.10328	1.10338	1.10327	1.10337	16	0	6
2024.01.01	10:16:00	1.10337	1.10343	1.10317	1.10323	17	0	7
2024.01.01	10:17:00	1.10323	1.10334	1.10321	1.10332	42	0	8
2024.01.01	10:18:00	1.10332	1.10346	1.10298	1.10312	30	0	9
2024.01.01	10:19:00	1.10312	1.10313	1.10308	1.10309	28	0	9
2024.01.01	10:20:00	1.10309	1.10318	1.10292	1.10301	46	0	8
2024.01.01	10:21:00	1.10301	1.10314	1.10286	1.10299	22	0	12
2024.01.01	10:22:00	1.10299	1.10301	1.10294	1.10296	40	0	8
2024.01.01	10:23:00	1.10296	1.10306	1.10292	1.10302	72	0	6
2024.01.01	10:24:00	1.10302	1.10309	1.10278	1.10285	60	0	7
2024.01.01	10:25:00	1.10285	1.10286	1.10284	1.10285	46	0	9
2024.01.01	10:26:00	1.10285	1.10288	1.10272	1.10275	17	0	9
2024.01.01	10:27:00	1.10275	1.10287	1.10263	1.10275	38	0	7
2024.01.01	10:28:00	1.10275	1.10279	1.10258	1.10262	47	0	7
2024.01.01	10:29:00	1.10262	1.10274	1.10247	1.10259	46	0	12
2024.01.01	10:30:00	1.10259	1.10269	1.10248	1.10258	60	0	12
2024.01.01	10:31:00	1.10258	1.10259	1.10254	1.10255	78	0	7
2024.01.01	10:32:00	1.10255	1.10261	1.10241	1.10247	43	0	7
2024.01.01	10:33:00	1.10247	1.10261	1.10243	1.10257	24	0	9
2024.01.01	10:34:00	1.10257	1.10264	1.10251	1.10258	23	0	8
2024.01.01	10:35:00	1.10258	1.10259	1.10256	1.10257	32	0	7
2024.01.01	10:36:00	1.10257	1.10260	1.10246	1.10249	34	0	9
2024.01.01	10:37:00	1.10249	1.10249	1.10245	1.10245	30	0	7
2024.01.01	10:38:00	1.10245	1.10250	1.10229	1.10234	42	0	6
2024.01.01	10:39:00	1.10234	1.10234	1.10211	1.10211	37	0	9
2024.01.01	10:40:00	1.10211	1.10215	1.10208	1.10212	38	0	8
2024.01.01	10:41:00	1.10212	1.10224	1.10208	1.10220	42	0	8
2024.01.01	10:42:00	1.10220	1.10224	1.10201	1.10205	35	0	6
2024.01.01	10:43:00	1.10205	1.10245	1.10180	1.10220	43	0	9
2024.01.01	10:44:00	1.10220	1.10242	1.10214	1.10236	59	0	6
2024.01.01	10:45:00	1.10236	1.10248	1.10222	1.10234	10	0	9
2024.01.01	10:46:00	1.10234	1.10249	1.10225	1.10240	73	0	8
2024.01.01	10:47:00	1.10240	1.10254	1.10227	1.10241	14	0	8
2024.01.01	10:48:00	1.10241	1.10244	1.10235	1.10238	39	0	9
2024.01.01	10:49:00	1.10238	1.10242	1.10231	1.10235	29	0	7
2024.01.01	10:50:00	1.10235	1.10251	1.10233	1.10249	57	0	6
2024.01.01	10:51:00	1.10249	1.10252	1.10235	1.10238	12	0	12
2024.01.01	10:52:00	1.10238	1.10243	1.10229	1.10234	46	0	8
2024.01.01	10:53:00	1.10234	1.10246	1.10213	1.10225	65	0	8
2024.01.01	10:54:00	1.10225	1.10227	1.10223	1.10225	20	0	9
2024.01.01	10:55:00	1.10225	1.10241	1.10202	1.10218	19	0	9
2024.01.01	10:56:00	1.10218	1.10224	1.10195	1.10201	60	0	6
2024.01.01	10:57:00	1.10201	1.10205	1.10197	1.10201	48	0	7
2024.01.01	10:58:00	1.10201	1.10208	1.10164	1.10171	43	0	9
2024.01.01	10:59:00	1.10171	1.10179	1.10165	1.10173	41	0	8
2024.01.01	11:00:00	1.10173	1.10196	1.10173	1.10196	56	0	9
2024.01.01	11:01:00	1.10196	1.10198	1.10177	1.10179	44	0	6
2024.01.01	11:02:00	1.10179	1.10180	1.10166	1.10167	31	0	7
2024.01.01	11:03:00	1.10167	1.10182	1.10163	1.10178	34	0	8
2024.01.01	11:04:00	1.10178	1.10200	1.10178	1.10200	31	0	9
2024.01.01	11:05:00	1.10200	1.10206	1.10180	1.10186	46	0	9
2024.01.01	11:06:00	1.10186	1.10190	1.10169	1.10173	33	0	9
2024.01.01	11:07:00	1.10173	1.10184	1.10157	1.10168	35	0	6
2024.01.01	11:08:00	1.10168	1.10175	1.10159	1.10166	29	0	9
2024.01.01	11:09:00	1.10166	1.10175	1.10144	1.10153	34	0	7
2024.01.01	11:10:00	1.10153	1.10160	1.10143	1.10150	42	0	7
2024.01.01	11:11:00	1.10150	1.10152	1.10146	1.10148	64	0	6
2024.01.01	11:12:00	1.10148	1.10166	1.10140	1.10158	6	0	8
2024.01.01	11:13:00	1.10158	1.10168	1.10138	1.10148	36	0	9
2024.01.01	11:14:00	1.10148	1.10154	1.10141	1.10147	49	0	6
2024.01.01	11:15:00	1.10147	1.10150	1.10142	1.10145	68	0	6
2024.01.01	11:16:00	1.10145	1.10163	1.10134	1.10152	37	0	9
2024.01.01	11:17:00	1.10152	1.10154	1.10142	1.10144	59	0	6
2024.01.01	11:18:00	1.10144	1.10161	1.10125	1.10142	13	0	6
2024.01.01	11:19:00	1.10142	1.10143	1.10131	1.10132	32	0	12
2024.01.01	11:20:00	1.10132	1.10136	1.10110	1.10114	40	0	12
2024.01.01	11:21:00	1.10114	1.10126	1.10096	1.10108	56	0	9
2024.01.01	11:22:00	1.10108	1.10114	1.10072	1.10078	46	0	6
2024.01.01	11:23:00	1.10078	1.10100	1.10069	1.10091	59	0	6
2024.01.01	11:24:00	1.10091	1.10092	1.10087	1.10088	62	0	7
2024.01.01	11:25:00	1.10088	1.10097	1.10084	1.10093	41	0	7
2024.01.01	11:26:00	1.10093	1.10101	1.10063	1.10071	17	0	12
2024.01.01	11:27:00	1.10071	1.10081	1.10044	1.10054	55	0	8
2024.01.01	11:28:00	1.10054	1.10076	1.10042	1.10064	26	0	6
2024.01.01	11:29:00	1.10064	1.10083	1.10062	1.10081	33	0	8
2024.01.01	11:30:00	1.10081	1.10082	1.10065	1.10066	29	0	12
2024.01.01	11:31:00	1.10066	1.10082	1.10061	1.10077	51	0	8
2024.01.01	11:32:00	1.10077	1.10083	1.10073	1.10079	60	0	8
2024.01.01	11:33:00	1.10079	1.10087	1.10063	1.10071	58	0	6
2024.01.01	11:34:00	1.10071	1.10088	1.10062	1.10079	42	0	6
2024.01.01	11:35:00	1.10079	1.10087	1.10073	1.10081	45	0	7
2024.01.01	11:36:00	1.10081	1.10083	1.10070	1.10072	34	0	7
2024.01.01	11:37:00	1.10072	1.10077	1.10056	1.10061	34	0	8
2024.01.01	11:38:00	1.10061	1.10063	1.10061	1.10063	35	0	12
2024.01.01	11:39:00	1.10063	1.10071	1.10061	1.10069	40	0	6
2024.01.01	11:40:00	1.10069	1.10089	1.10064	1.10084	27	0	9
2024.01.01	11:41:00	1.10084	1.10096	1.10059	1.10071	35	0	9
2024.01.01	11:42:00	1.10071	1.10081	1.10042	1.10052	35	0	8
2024.01.01	11:43:00	1.10052	1.10059	1.10042	1.10049	37	0	7
2024.01.01	11:44:00	1.10049	1.10050	1.10045	1.10046	46	0	9
2024.01.01	11:45:00	1.10046	1.10060	1.10042	1.10056	54	0	8
2024.01.01	11:46:00	1.10056	1.10063	1.10045	1.10052	29	0	7
2024.01.01	11:47:00	1.10052	1.10076	1.10029	1.10053	51	0	6
2024.01.01	11:48:00	1.10053	1.10062	1.10031	1.10040	49	0	6
2024.01.01	11:49:00	1.10040	1.10055	1.10034	1.10049	39	0	12
2024.01.01	11:50:00	1.10049	1.10054	1.10030	1.10035	54	0	12
